01	innimond	Innimond	45.7833	5.56667
01	boz	Boz	46.4	4.9
01	briord	Briord	45.7833	5.46667
01	reyrieux	Reyrieux	45.9333	4.81667
01	matafelon-granges	Matafelon-Granges	46.2667	5.56667
01	drom	Drom	46.2167	5.36667
01	chatillon-en-michaille	Châtillon-en-Michaille	46.1333	5.78333
01	polliat	Polliat	46.25	5.13333
01	vesancy	Vesancy	46.35	6.08333
01	massieux	Massieux	45.9167	4.83333
01	saint-cyr-sur-menthon	Saint-Cyr-sur-Menthon	46.2667	4.98333
01	serrieres-sur-ain	Serrières-sur-Ain	46.15	5.45
01	nivollet-montgriffon	Nivollet-Montgriffon	45.9833	5.43333
01	izernore	Izernore	46.2167	5.55
01	saint-nizier-le-desert	Saint-Nizier-le-Désert	46.05	5.15
01	guereins	Guéreins	46.1	4.78333
01	illiat	Illiat	46.1833	4.88333
01	trancliere	La Tranclière	46.1167	5.26667
01	saint-didier-de-formans	Saint-Didier-de-Formans	45.95	4.78333
01	merignat	Mérignat	46.0667	5.43333
01	saint-eloi-01	Saint-Éloi	45.9333	5.15
01	chapelle-du-chatelard	La Chapelle-du-Châtelard	46.0667	5.03333
01	saint-jean-de-niost	Saint-Jean-de-Niost	45.8333	5.21667
01	savigneux-01	Savigneux	46	4.85
01	nattages	Nattages	45.7333	5.76667
01	saint-benoît-01	Saint-Benoît	45.7	5.58333
01	douvres	Douvres	45.9833	5.36667
01	francheleins	Francheleins	46.0667	4.8
01	dortan	Dortan	46.3167	5.66667
01	saint-germain-les-paroisses	Saint-Germain-les-Paroisses	45.7667	5.61667
01	miribel-01	Miribel	45.8245	4.95306
01	lancrans	Lancrans	46.1333	5.83333
01	echenevex	Échenevex	46.3167	6.03333
01	saint-jean-sur-veyle	Saint-Jean-sur-Veyle	46.25	4.91667
01	billiat	Billiat	46.0667	5.78333
01	abergement-de-varey	L'Abergement-de-Varey	46	5.41667
01	villeneuve-01	Villeneuve	46.0212	4.83667
01	villars-les-dombes	Villars-les-Dombes	46	5.01667
01	thezillieu	Thézillieu	45.8833	5.6
01	saint-etienne-sur-reyssouze	Saint-Étienne-sur-Reyssouze	46.4	5
01	souclin	Souclin	45.8667	5.41667
01	saint-just-01	Saint-Just	46.1903	5.28
01	civrieux	Civrieux	45.9167	4.88333
01	argis	Argis	45.9333	5.48333
01	talissieu	Talissieu	45.8667	5.71667
01	birieux	Birieux	45.95	5.03333
01	saint-julien-sur-veyle	Saint-Julien-sur-Veyle	46.2	4.95
01	thoiry-01	Thoiry	46.2364	5.97973
01	laiz	Laiz	46.25	4.88333
01	cressin-rochefort	Cressin-Rochefort	45.7667	5.76667
01	saint-champ	Saint-Champ	45.7833	5.73333
01	saint-georges-sur-renon	Saint-Georges-sur-Renon	46.1	5.03333
01	lantenay-01	Lantenay	46.05	5.53333
01	vernoux	Vernoux	46.4833	5.11667
01	cormaranche-en-bugey	Cormaranche-en-Bugey	45.95	5.6
01	sainte-euphemie	Sainte-Euphémie	45.9667	4.78333
01	beaupont	Beaupont	46.4	5.26667
01	brens-01	Brens	45.7187	5.69473
01	ramasse	Ramasse	46.2	5.35
01	divonne-les-bains	Divonne-les-Bains	46.3667	6.13333
01	leaz	Léaz	46.1	5.88333
01	villes	Villes	46.0833	5.78333
01	saint-julien-sur-reyssouze	Saint-Julien-sur-Reyssouze	46.4	5.11667
01	groslee	Groslée	45.7167	5.56667
01	vandeins	Vandeins	46.2167	5.08333
01	verjon	Verjon	46.35	5.35
01	saint-andre-sur-vieux-jonc	Saint-André-sur-Vieux-Jonc	46.15	5.06667
01	saint-andre-d-huiriat	Saint-André-d'Huiriat	46.2167	4.91667
01	grilly	Grilly	46.3333	6.11667
01	cessy	Cessy	46.3167	6.06667
01	ordonnaz	Ordonnaz	45.8333	5.53333
01	vescours	Vescours	46.4667	5.03333
01	meillonnas	Meillonnas	46.25	5.35
01	geovreisset	Géovreisset	46.25	5.6
01	ceyzerieu	Ceyzérieu	45.8333	5.73333
01	beard-geovreissiat	Béard-Géovreissiat	46.2	5.56667
01	burbanche	La Burbanche	45.85	5.56667
01	perrex	Perrex	46.2333	4.98333
01	villemotier	Villemotier	46.35	5.31667
01	jasseron	Jasseron	46.2167	5.33333
01	corveissiat	Corveissiat	46.2333	5.48333
01	journans	Journans	46.15	5.33333
01	sermoyer	Sermoyer	46.5	4.98333
01	charix	Charix	46.1833	5.68333
01	arbignieu	Arbignieu	45.7333	5.65
01	leyssard	Leyssard	46.1667	5.46667
01	saint-jean-de-thurigneux	Saint-Jean-de-Thurigneux	45.95	4.88333
01	frans	Frans	45.9833	4.78333
01	tenay	Tenay	45.9167	5.5
01	bage-la-ville	Bâgé-la-Ville	46.3167	4.95
01	montmerle-sur-saone	Montmerle-sur-Saône	46.0833	4.76667
01	courmangoux	Courmangoux	46.3333	5.36667
01	baneins	Baneins	46.1167	4.9
01	lagnieu	Lagnieu	45.9	5.35
01	attignat	Attignat	46.2833	5.16667
